XP,YP,ZP,PID
5071.22522591,10635.30832748,2080,298
5071.28471087,10593.8265252,2050,299
5071.64299454,10481.7578021,2060,300
5073.13253911,10893.13253911,2223.74377046,301
5073.49134244,10699.16998727,2120,302
5073.55338316,10487.22679118,2050,303
5073.82641706,10662.03500418,2090,304
5074.23894581,10588.46654313,2040,305
5075.46377178,10492.69578026,2040,306
5075.56069505,10590.05193459,2040.12116236,307
5075.5612254,10631.4961173,2070,308
5076.10523766,10857.5935614,2200,309
5077.13171286,10694.66890273,2110,310
5077.43699187,10498.34464091,2040,311
5077.97068855,10658.00632689,2080,312
5078.37446459,10501.58773709,2034.17254383,313
5079.70736666,10852.87319341,2190,314
5079.89722488,10627.68390711,2060,315
5080,10896.98672255,2225.04244464,316
5080.39329769,10390.44431065,2140,317
5080.77208329,10690.1678182,2100,318
5080.78807722,10775.90710088,2170,319
5082.62652881,10395.82952168,2130,320
5083.0692574,10770.46214031,2160,321
5083.30949566,10848.15282542,2180,322
5084.55707164,10535.06878169,2036.64620139,323
5084.85975994,10401.21473271,2120,324
5085.14877112,10651.02845917,2080,325
5085.7394909,10530.77977506,2035.09197018,326
5085.79915856,10530.75924477,2034.17254383,327
5087.02037737,10761.03119195,2160,328
5087.07738437,10682.37171784,2100,329
5087.30981867,10361.92945602,2140,330
5087.40738981,10621.08097108,2060,331
5087.72174869,10555.25642229,2038.4717777,332
5088.16166714,10533.05536896,2030,333
5088.47602745,10535.29143394,2030,334
5089.2930426,10646.99978188,2070,335
5089.30155952,10755.58622667,2150,336
5089.5485607,10839.9769153,2180,337
5090.59344627,10409.37145648,2120,338
5090.71775479,10677.8706333,2090,339
5090.9610575,10415.92739479,2110,340
5091.17367887,10560.98959265,2039.25415389,341
5091.58274168,10750.1412614,2140,342
5091.7433893,10617.26876089,2050,343
5092.40569832,10553.55338995,2030,344
5093.1506897,10835.25654731,2170,345
5093.19428863,10421.31260582,2100,346
5093.41908944,10364.87136583,2140,347
5093.43731409,10642.97110459,2060,348
5094.35812522,10673.36954877,2080,349
5095.23407997,10614.19974611,2041.94951319,350
5095.53386165,10740.71031304,2140,351
5095.62078914,10558.01749413,2030,352
5095.82945996,10905.82945996,2227.97071303,353
5097.06235507,10430.64005687,2100,354
5097.28136862,10569.25595357,2040,355
5097.48929271,10569.49004941,2040,356
5097.8150438,10735.26534777,2130,357
5098.71178742,10570.97169034,2040.12116236,358
5098.76577051,10570.92719954,2040,359
5098.87524259,10570.83082437,2040,360
5099.29558619,10436.0252679,2090,361
5100.09622596,10729.82038249,2120,362
5100.61539665,10635.99323688,2060,363
5100.6634263,10665.57344841,2080,364
5101.52881732,10441.41047893,2080,365
5101.70565593,10565.53597383,2030,366
5102.90779314,10566.69892749,2030,367
5103.64907592,10910,2229.10404663,368
5104.04734593,10720.38943413,2120,369
5104.30379673,10661.07236388,2070,370
5104.75966814,10631.96455959,2050,371
5105.39688375,10450.73792998,2080,372
5106.32852808,10714.94446886,2110,373
5107.2023248,10372.7976752,2140,374
5107.62308642,10629.18100927,2043.09065949,375
5107.63011488,10456.12314101,2070,376
5107.94416715,10656.57127934,2060,377
5108.60971023,10709.49950358,2100,378
5108.64946568,10373.80026649,2140,379
5109.86334601,10461.50835204,2060,380
5110,10373.37300272,2139.45041895,381
5110,10913.45792297,2230.13652453,382
5112.56083021,10700.06855523,2100,383
5113.73141244,10470.83580309,2060,384
5114.23821345,10915.76178655,2230.81961099,385
5114.24946824,10648.77517898,2060,386
5114.84201236,10694.62358995,2090,387
5115.96464357,10476.22101412,2050,388
5117.12319451,10689.17862467,2080,389
5117.84049301,10917.84049301,2231.59115891,390
5117.88983866,10644.27409445,2050,391
5118.1978747,10481.60622515,2040,392
5118.42296236,10595.16588667,2041.94951319,393
5119.29297285,10594.45176612,2040,394
5120,10370.24231381,2135.33184633,395
5120,10919.0617191,2232.0142024,396
5120.02954745,10641.62848177,2044.12227729,397
5120.1846613,10370.1846613,2135.25555466,398
5120.59554757,10919.40445243,2232.14028657,399
5121.07431449,10679.74767632,2080,400
5121.17793359,10592.78963297,2040,401
5123.1192571,10494.04210324,2031.64461515,402
5123.35549664,10674.30271104,2070,403
5125,10368.79337704,2133.09883473,404
5125.20718688,10588.65448967,2030,405
5125.22846061,10920.10060329,2230,406
5125.28587669,10368.71650604,2132.96224834,407
5125.63667879,10668.85774576,2060,408
5125.88521248,10370.34837925,2130,409
5126.39599613,10914.3044847,2220,410
5127.90845875,10375.85727999,2120,411
5128.41822521,10904.26532148,2220,412
5129.58576073,10898.46920288,2210,413
5129.58779877,10659.42679741,2060,414
5129.85441389,10608.98923758,2043.09065949,415
5130.75329624,10892.67308428,2200,416
5131.09394611,10368.90605389,2130.92067461,417
5131.17672928,10607.78823461,2040,418
5131.38876075,10368.91894474,2130.81146564,419
5131.41282106,10385.39896771,2120,420
5131.86898092,10653.98183213,2050,421
5132.5553506,10522.87441427,2031.64461515,422
5132.77552533,10882.63392106,2200,423
5132.85400919,10523.78697596,2030,424
5132.99323235,10651.29835067,2045.07162797,425
5133.18752759,10923.18752759,2235.60103176,426
5133.43606733,10390.90786845,2110,427
5133.92572338,10605.08241489,2040,428
5133.94306084,10876.83780247,2190,429
5135,10369.07684711,2129.47374474,430
5135.11059636,10871.04168387,2180,431
5135.4593136,10396.41676919,2100,432
5137.13282544,10861.00252065,2180,433
5137.72696538,10600.72739872,2030,434
5138.30036096,10855.20640205,2170,435
5138.96367591,10405.95845692,2100,436
5139.72722549,10618.89468528,2044.12227729,437
5140.5018483,10369.4981517,2127.12723805,438
5140.98692219,10411.46735766,2090,439
5141.28990792,10617.09113745,2040,440
5143.01016846,10416.9762584,2080,441
5144.05366731,10924.52683366,2238.26884979,442
5144.24276717,10613.22233309,2040,443
5144.806627,10924.613254,2238.44265547,444
5145,10924.63341513,2238.48377092,445
5145.34692336,10924.65307664,2238.52894545,446
5145.79864152,10623.42347455,2045.07162797,447
5146.51453077,10426.51794612,2080,448
5147.04849569,10620.70278601,2040,449
5147.40180163,10608.36062944,2030,450
5148.53777704,10432.02684686,2070,451
5149.36778213,10615.91956777,2040,452
5149.49899915,10480.7907297,2030,453
5149.67273431,10609.55579441,2030,454
5150.56102331,10437.5357476,2060,455
5151.0447106,10620.93119835,2040,456
5151.11763915,10624.61504988,2046.19867531,457
5151.72897547,10655.49557934,2046.19867531,458
5151.85023555,10657.75188017,2050,459
5152.16922982,10663.68744478,2060,460
5152.72174363,10673.96813535,2060,461
5153.09321888,10679.91360203,2070,462
5153.46469413,10685.8590687,2080,463
5153.46986808,10789.62064632,2170,464
5153.5247029,10370.73764855,2121.15960617,465
5154.06538562,10447.07743533,2060,466
5154.10810759,10696.15691015,2080,467
5154.47958284,10702.10237683,2090,468
5154.85105809,10708.04784351,2100,469
5154.9806404,10925.0193596,2239.47220521,470
5155,10791.04981341,2170,471
5155,10925.01973596,2239.47347784,472
5155.00979344,10925.01958689,2239.47353374,473
5155.49447155,10718.34568496,2100,474
5155.8659468,10724.29115163,2110,475
5156.08863189,10452.58633607,2050,476
5156.23742205,10730.23661831,2120,477
5156.88083551,10740.53445976,2120,478
5157.25231076,10746.47992644,2130,479
5157.62378601,10752.42539311,2140,480
5158.11187817,10458.09523681,2040,481
5158.26719946,10762.72323456,2140,482
5158.63156816,10375.85812123,2120,483
5158.63867472,10768.66870124,2150,484
5158.92958128,10794.10223678,2170,485
5159.01014997,10774.61416791,2160,486
5159.01601089,10789.01601089,2167.18983326,487
5159.65356342,10784.91200937,2160,488
5159.73670514,10377.63164743,2120,489
5160.25059692,10774.21505968,2160,490
5160.62719699,10379.37280301,2120,491
5161.03243058,10380.26490206,2120,492
5162.91290086,10797.08709914,2170,493
5162.96538407,10507.59849867,2030,494
5163.53798861,10473.16341828,2030,495
5163.72828537,10797.55974999,2170,496
5163.73449026,10380.63275487,2118.57292259,497
5164.8079068,10603.35758092,2030,498
5165.05884263,10785.05884263,2163.10958482,499
5167.45143636,10608.5138808,2040,500
5168.256657,10769.41888567,2156.33921709,501
5169.1759187,10800.8240813,2170,502
5169.61799876,10780,2160,503
5170,10780.22875632,2160,504
5170,10782.06316577,2160.79155372,505
5170.08212201,10614.77031239,2040,506
5170.42433585,10780.42433585,2160,507
5171.2901434,10781.2901434,2160.20140436,508
5171.67307161,10619.14747054,2048.03503316,509
5172.41225443,10802.41225443,2170,510
5173.29497825,10766.70502175,2154.53738857,511
5173.73444011,10923.73444011,2237.84846757,512
5175,10382.22048622,2112.53083497,513
5176.12380952,10803.87619048,2170,514
5177.38089883,10382.61910117,2111.14626174,515
5178.03249042,10595.08870975,2030,516
5178.49911024,10764.01472824,2152.86238517,517
5180,10763.23883824,2152.37930837,518
5180,10922.9336991,2236.66271571,519
5181.54800854,10599.69978558,2040,520
5181.85210004,10591.57294956,2030,521
5181.96152882,10647.45396384,2048.03503316,522
5182.38664946,10648.51059702,2050,523
5184.55014983,10653.88795583,2060,524
5185.53004737,10760.01652286,2150,525
5185.55687989,10760,2149.98699154,526
5185.7270998,10595.85314046,2040,527
5185.93293657,10606.45598052,2040,528
5188.05521105,10662.59975089,2060,529
5188.5278868,10585.6285575,2030,530
5188.69419279,10611.19096676,2049.45487554,531
5190,10921.72662334,2234.89305427,532
5190.41622331,10667.90509297,2070,533
5190.65747659,10386.84908761,2100,534
5190.90813006,10602.52816728,2040,535
5191.44292884,10385.44142581,2102.16997312,536
5191.57037066,10396.83996316,2100,537
5192.09743075,10402.60820284,2090,538
5192.10896072,10807.89103928,2170,539
5192.24280506,10590.05129149,2040,540
5192.77723556,10673.21043505,2080,541
5194.064445,10424.13555775,2070,542
5194.33430105,10607.17616897,2050,543
5194.33914046,10754.33914046,2145.31227985,544
5194.59150509,10429.90379743,2060,545
5194.84670072,10407.99125947,2080,546
5194.99994812,10854.1564097,2170,547
5195.03972334,10388.34657445,2100,548
5195.05518271,10418.10423312,2080,549
5195.50439916,10439.89467298,2060,550
5195.76786317,10452.64123359,2040,551
5195.78456656,10392.52926007,2100,552
5196.03145925,10445.66291266,2050,553
5196.27611631,10859.90727452,2180,554
5196.28175752,10396.42948812,2100,555
5196.55851935,10451.43115234,2040,556
5196.86662521,10682.39954914,2080,557
5197.72594194,10597.32582211,2040,558
5197.99847351,10467.19026757,2030,559
5198.48650255,10869.86805598,2180,560
5199.22763747,10687.70489122,2090,561
5199.48544461,10746.02911077,2140,562
5199.61376422,10736.79541193,2136.50470114,563
5199.76267074,10875.6189208,2190,564
5200,10810.46988352,2170,565
5200,10920.45885581,2233.0182897,566
5200.41468374,10920.41468374,2232.9550933,567
5200.53870646,10399.46129354,2097.16787506,568
5201.03883893,10881.36978563,2200,569
5201.20114606,10601.93640897,2050,570
5201.42149347,10602.25813652,2050.67540127,571
5201.58864972,10693.0102333,2100,572
5201.68843135,10400,2096.44983751,573
5201.70840884,10748.74622054,2140,574
5203.24922517,10891.33056708,2200,575
5203.8738186,10637.21108886,2049.45487554,576
5204.04222685,10637.47851042,2050,577
5204.52539336,10897.0814319,2210,578
5205.67803937,10702.19934739,2100,579
5205.80156155,10902.83229673,2220,580
5206.30077274,10813.69922726,2170,581
5206.85121774,10402.49587033,2093.09094432,582
5207.13158089,10642.38420793,2060,583
5207.28908285,10402.71091715,2092.80624052,584
5208.01194779,10912.79307818,2220,585
5208.03905163,10707.50468947,2110,586
5209.01180498,10730,2130.28599958,587
5209.28811598,10918.54394301,2230,588
5209.4297517,10919.18220359,2231.10985148,589
5209.44874624,10729.68595774,2130,590
5209.5867619,10729.5867619,2129.90966195,591
5210,10404.02328758,2091.07638258,592
5210,10815.91776588,2170,593
5210.40006388,10712.81003155,2120,594
5210.95081945,10917.96690205,2230.25631063,595
5211.34486914,10649.0746414,2060,596
5211.4075824,10917.60195794,2230,597
5211.43766001,10631.82317919,2050,598
5211.92403138,10404.86691603,2090,599
5212.20748328,10566.87739867,2030,600
5212.26372695,10727.73627305,2128.27868179,601
5214.48945353,10721.99914563,2120,602
5214.68053618,10898.88608578,2220,603
5214.69907309,10653.80320273,2070,604
5215.51692759,10725.51692759,2126.3452189,605
5215.69263172,10571.48208044,2040,606
5216.43184037,10913.57324465,2227.15781049,607
5216.82607417,10900,2220,608
5216.82943781,10896.82943781,2218.25645498,609
5218.05327704,10658.53176406,2080,610
5218.19078294,10407.26973902,2086.66875084,611
5218.37375246,10627.0099999,2050.67540127,612
5219.15730388,10894.57865194,2216.33152783,613
5219.8628622,10407.94048121,2085.72147779,614
5219.89317083,10823.29772361,2170,615
5220.28066808,10910.28066808,2224.65389503,616
5221.60839011,10579.54487706,2040,617
5221.61778195,10631.30652477,2060,618
5222.80811968,10706.09594016,2120,619
5223.06538129,10907.61819789,2222.39873764,620
5223.07972122,10706.92027878,2120,621
5223.11581821,10903.11581821,2220,622
5223.4730739,10409.58077831,2083.71763564,623
5223.86292368,10666.72186545,2080,624
5224.49535612,10466.90908685,2030,625
5224.50219035,10457.65509691,2040,626
5224.78137445,10870.81754762,2200,627
5225.02385776,10584.19993888,2050,628
5225.28155778,10455.44576859,2040,629
5225.46704911,10905.46704911,2220.68342873,630
5225.55495531,10870,2199.25018977,631
5225.67815904,10887.68020271,2210,632
5225.73544877,10636.76013054,2060,633
5225.99273551,10585.64995201,2053.02051515,634
5226.48612803,10715.03226207,2120,635
5227.21712764,10671.45042678,2090,636
5227.24484398,10449.88030151,2050,637
5228.71672213,10866.47738404,2195.89886138,638
5228.98857286,10699.32908844,2115.97698183,639
5229.15762848,10699.15762848,2115.86721785,640
5229.20813017,10444.31483442,2060,641
5229.25777149,10412.09628582,2080.70050604,642
5229.46234185,10641.16976905,2070,643
5230,10865.01627009,2194.48898313,644
5230,10883.10810294,2205.80363992,645
5230.57133159,10676.17898811,2100,646
5230.71624907,10414.26933426,2080,647
5230.74040822,10414.56734703,2080,648
5230.86752176,10844.53331654,2180,649
5230.87091259,10882.23522398,2205.03472127,650
5231.08747189,10874.14035024,2200,651
5231.42957719,10874.28873158,2200,652
5231.68345472,10844.94963583,2180,653
5232.60863867,10434.67517101,2060,654
5232.79967289,10837.35653202,2170,655
5232.94432928,10831.26709576,2170,656
5233.18923492,10645.57940755,2080,657
5233.27517704,10879.82553112,2202.91202403,658
5233.86841295,10429.01744006,2070,659
5233.98405608,10846.01594392,2180,660
5234.05592997,10551.08071148,2030,661
5234.32886408,10860.2561682,2190,662
5234.55730387,10860,2189.7552419,663
5234.62313988,10839.94339364,2175.37711956,664
5236.10642062,10858.20853262,2188.00949609,665
5236.38097823,10684.3690895,2100,666
5237.08122526,10857.08122526,2186.91095971,667
5237.15212447,10555.9666116,2040,668
5237.64255511,10690.3129117,2110,669
5239.6443975,10653.21711889,2080,670
5241.28310752,10849.39155739,2180,671
5241.45689132,10428.54310868,2074.76469737,672
5242.06448776,10850.50006255,2180,673
5242.32176447,10850.86504816,2180.75866884,674
5242.51488601,10564.42923151,2040,675
5242.66019746,10610.59431529,2053.02051515,676
5243.37129058,10657.62675739,2090,677
5243.87165084,10430,2073.62691067,678
5244.83392072,10680.64310888,2104.61580733,679
5245.05134248,10613.83787055,2060,680
5245.31306102,10679.97326222,2104.27387492,681
5245.52555725,10431.01584949,2072.8179078,682
5245.6110805,10569.31513163,2050,683
5247.02316685,10571.75922042,2054.88028611,684
5247.09818366,10662.0363959,2100,685
5247.57563556,10661.63786001,2100,686
5248.11493699,10484.19787493,2030,687
5248.15421177,10618.04686999,2060,688
5248.20103019,10663.3412776,2100,689
5251.24979198,10671.64533735,2100,690
5251.83031752,10622.49890139,2070,691
5253.53950006,10477.10608149,2040,692
5255.50642328,10626.9509328,2080,693
5255.57497096,10473.92988511,2040,694
5258.69089589,10469.06772302,2050,695
5259.66785464,10646.11309107,2091.56801207,696
5261.80682082,10464.20556092,2060,697
5261.87361971,10634.66207073,2080,698
5261.93342563,10643.51254134,2090,699
5262.0579607,10597.78197121,2054.88028611,700
5263.65616932,10600.27480976,2060,701
5265.80640357,10603.62868155,2060,702
5268.76234528,10634.17320702,2085.33857027,703
5269.19086955,10608.31892232,2070,704
5270,10444.96106667,2062.64105017,705
5272.0160969,10447.2019368,2060,706
5272.57533552,10613.00916309,2080,707
5272.6349972,10612.97115787,2080,708
5273.29981298,10446.59962596,2061.57473874,709
5273.71685418,10615.42771527,2080,710
5275.32608715,10501.69075717,2030,711
5275.50512801,10528.23963641,2030,712
5276.34244546,10609.02733638,2077.68903224,713
5277.73200198,10448.66000988,2060.07723935,714
5277.96477247,10448.76737774,2060,715
5278.02640456,10450.1320228,2060,716
