XP,YP,ZP,PID
4890,11010,2161.62973022,4284
4890,11020,2162.36291504,4285
4890,11030,2164.03115845,4286
4890,11040,2166.76965332,4287
4890,11050,2170.5488739,4288
4890,11060,2175.12200928,4289
4890,11070,2180.27947998,4290
4890,11090,2191.65536499,4291
4890,11189.75830078,2247.51626587,4292
4900,10010.24169922,2051.61279297,4293
4900,10013.15429688,2052.64932251,4294
4900,10020.58105469,2055.43283081,4295
4900,10030.04882813,2059.17329407,4296
4900,10080,2077.34620667,4297
4900,10090,2080.68963623,4298
4900,10100,2084.03512573,4299
4900,10110,2087.36688232,4300
4900,10130,2094.30429077,4301
4900,10210,2117.45057678,4302
4900,10250,2126.20233154,4303
4900,10270,2128.71629333,4304
4900,10280,2130.17884827,4305
4900,10290,2133.05543518,4306
4900,10300,2137.03271484,4307
4900,10310,2140.55787659,4308
4900,10320,2142.5737915,4309
4900,10330,2143.22801208,4310
4900,10340,2143.67524719,4311
4900,10350,2145.51477051,4312
4900,10360,2149.58436584,4313
4900,10370,2155.21539307,4314
4900,10380,2160.5589447,4315
4900,10390,2163.56500244,4316
4900,10400,2163.37182617,4317
4900,10410,2160.73800659,4318
4900,10420,2156.59234619,4319
4900,10430,2150.58091736,4320
4900,10440,2141.47012329,4321
4900,10450,2129.25187683,4322
4900,10460,2116.95344543,4323
4900,10470,2109.17497253,4324
4900,10480,2107.82670593,4325
4900,10490,2110.3245697,4326
4900,10500,2112.48582458,4327
4900,10510,2112.02172852,4328
4900,10520,2109.21876526,4329
4900,10530,2105.68444824,4330
4900,10540,2103.17170715,4331
4900,10550,2102.89376831,4332
4900,10560,2105.13253784,4333
4900,10570,2109.21846008,4334
4900,10580,2113.84187317,4335
4900,10590,2117.63719177,4336
4900,10600,2119.9591217,4337
4900,10610,2121.28648376,4338
4900,10630,2125.07737732,4339
4900,10650,2131.79177856,4340
4900,10660,2135.15344238,4341
4900,10670,2138.10449219,4342
4900,10680,2140.66194153,4343
4900,10690,2143.11471558,4344
4900,10700,2145.76730347,4345
4900,10710,2148.88665771,4346
4900,10720,2152.59233093,4347
4900,10730,2156.68862915,4348
4900,10740,2161.06446838,4349
4900,10750,2165.91569519,4350
4900,10760,2171.0881958,4351
4900,10770,2175.86114502,4352
4900,10780,2179.69636536,4353
4900,10790,2182.56112671,4354
4900,10800,2184.49937439,4355
4900,10810,2185.50195313,4356
4900,10840,2184.3605957,4357
4900,10850,2182.53488159,4358
4900,10860,2179.91777039,4359
4900,10920,2158.28225708,4360
4900,10930,2156.47790527,4361
4900,10940,2156.65032959,4362
4900,10950,2158.94242859,4363
4900,10960,2162.30729675,4364
4900,10970,2165.10118103,4365
4900,10980,2166.39024353,4366
4900,10990,2166.42602539,4367
4900,11010,2165.26391602,4368
4900,11020,2164.74465942,4369
4900,11030,2164.82080078,4370
4900,11040,2166.11276245,4371
4900,11050,2168.93495178,4372
4900,11060,2173.13775635,4373
4900,11070,2178.36541748,4374
4900,11120,2207.26831055,4375
4900,11189.75830078,2245.40887451,4376
4910,10010.24169922,2051.77072144,4377
4910,10013.15429688,2052.96235657,4378
4910,10020.58105469,2056.12374878,4379
4910,10040.0012207,2064.71292114,4380
4910,10050,2068.9045105,4381
4910,10060,2072.78894043,4382
4910,10070,2076.38757324,4383
4910,10080,2079.82034302,4384
4910,10090,2083.22465515,4385
4910,10100,2086.60371399,4386
4910,10110,2089.95576477,4387
4910,10120,2093.44369507,4388
4910,10130,2097.18362427,4389
4910,10180,2114.40148926,4390
4910,10210,2122.67633057,4391
4910,10230,2127.58966064,4392
4910,10240,2129.70819092,4393
4910,10250,2131.41725159,4394
4910,10260,2132.89979553,4395
4910,10270,2134.35693359,4396
4910,10280,2136.27534485,4397
4910,10290,2139.12568665,4398
4910,10320,2147.40098572,4399
4910,10330,2149.17047119,4400
4910,10340,2151.45791626,4401
4910,10350,2154.95195007,4402
4910,10360,2159.34190369,4403
4910,10370,2163.55889893,4404
4910,10380,2166.68832397,4405
4910,10390,2168.14981079,4406
4910,10400,2167.69708252,4407
4910,10410,2165.54208374,4408
4910,10420,2161.84777832,4409
4910,10430,2155.94354248,4410
4910,10440,2146.63438416,4411
4910,10450,2134.18023682,4412
4910,10460,2121.97557068,4413
4910,10470,2114.60717773,4414
4910,10480,2113.49763489,4415
4910,10490,2115.68162537,4416
4910,10500,2117.13685608,4417
4910,10510,2116.05737305,4418
4910,10520,2112.92840576,4419
4910,10530,2109.08891296,4420
4910,10540,2105.88464355,4421
4910,10550,2104.44337463,4422
4910,10560,2105.40605164,4423
4910,10570,2108.55805969,4424
4910,10580,2112.78329468,4425
4910,10590,2116.69381714,4426
4910,10600,2119.54766846,4427
4910,10610,2121.63034058,4428
4910,10650,2134.05381775,4429
4910,10700,2149.87611389,4430
4910,10710,2152.91741943,4431
4910,10720,2156.47782898,4432
4910,10740,2164.88549805,4433
4910,10750,2169.72940063,4434
4910,10770,2179.58940125,4435
4910,10780,2183.5630188,4436
4910,10800,2188.91740417,4437
4910,10810,2190.10476685,4438
4910,10820,2190.32159424,4439
4910,10840,2188.61390686,4440
4910,10850,2186.70785522,4441
4910,10910,2165.33456421,4442
4910,10920,2162.09954834,4443
4910,10930,2159.80157471,4444
4910,10940,2159.19732666,4445
4910,10950,2160.8651123,4446
4910,10970,2167.52053833,4447
4910,10980,2169.66241455,4448
4910,11020,2168.60803223,4449
4910,11030,2167.62956238,4450
4910,11040,2167.66870117,4451
4910,11050,2169.29330444,4452
4910,11130,2211.12649536,4453
4910,11189.75830078,2242.89086914,4454
4920,10010.24169922,2050.60403442,4455
4920,10013.15429688,2052.0282135,4456
4920,10020.58105469,2055.69902039,4457
4920,10030.04882813,2060.3787384,4458
4920,10040.0012207,2065.13284302,4459
4920,10050,2069.59649658,4460
4920,10060,2073.70355225,4461
4920,10070,2077.48452759,4462
4920,10080,2081.07385254,4463
4920,10090,2084.6075592,4464
4920,10100,2088.06985474,4465
4920,10110,2091.52009583,4466
4920,10120,2095.21356201,4467
4920,10130,2099.23974609,4468
4920,10170,2114.45481873,4469
4920,10180,2117.86088562,4470
4920,10190,2121.28343201,4471
4920,10200,2124.3895874,4472
4920,10210,2127.11877441,4473
4920,10220,2129.75205994,4474
4920,10230,2132.25778198,4475
4920,10240,2134.26797485,4476
4920,10250,2135.75868225,4477
4920,10260,2137.15470886,4478
4920,10270,2138.90283203,4479
4920,10280,2141.27893066,4480
4920,10290,2144.1338501,4481
4920,10300,2146.85388184,4482
4920,10310,2149.12149048,4483
4920,10320,2151.30639648,4484
4920,10330,2153.943573,4485
4920,10340,2157.37199402,4486
4920,10350,2161.4800415,4487
4920,10360,2165.40948486,4488
4920,10370,2168.21862793,4489
4920,10380,2169.73321533,4490
4920,10390,2170.20295715,4491
4920,10400,2169.66836548,4492
4920,10410,2167.94015503,4493
4920,10420,2164.64318848,4494
4920,10430,2158.97851563,4495
4920,10440,2149.97270203,4496
4920,10450,2138.12226868,4497
4920,10460,2126.75813293,4498
4920,10470,2120.06814575,4499
4920,10480,2119.09089661,4500
4920,10490,2120.81811523,4501
4920,10500,2121.5696106,4502
4920,10510,2119.9756012,4503
4920,10520,2116.63735962,4504
4920,10540,2109.03909302,4505
4920,10550,2106.77262878,4506
4920,10560,2106.61965942,4507
4920,10570,2108.64717102,4508
4920,10580,2112.03645325,4509
4920,10590,2115.71755981,4510
4920,10600,2119.08876038,4511
4920,10610,2122.14891052,4512
4920,10620,2125.25971985,4513
4920,10630,2128.7431488,4514
4920,10640,2132.60324097,4515
4920,10670,2144.43238831,4516
4920,10680,2147.66305542,4517
4920,10690,2150.62783813,4518
4920,10700,2153.57759094,4519
4920,10730,2164.06442261,4520
