XP,YP,ZP,PID
4896.75642841,10740.71593998,2160,133
4896.97713049,10785.40223597,2180,134
4897.14854748,10697.14854748,2143.74314462,135
4897.43792811,10642.56207189,2128.60698562,136
4897.45934327,10642.74416085,2128.67877566,137
4897.55439089,10740,2160,138
4897.61832809,10700,2144.64824789,139
4897.7083154,10644.86112306,2129.51340515,140
4897.71413189,10787.71413189,2180.96559523,141
4897.79040678,10226.79017975,2120,142
4897.82850767,10784.17923579,2180,143
4897.86817697,10702.13182303,2145.49015606,144
4897.87113486,10646.14447065,2130,145
4898.03170062,10748.03170062,2164.10411252,146
4898.20261657,10600,2120,147
4898.36028932,10650,2131.46186485,148
4898.37008072,10630.46609431,2120,149
4898.38678368,10680,2140,150
4898.38692673,10750,2165.18987868,151
4898.48611341,10790,2181.85604308,152
4898.73765128,10224.36882564,2120,153
4898.7749316,10708.98791454,2148.0295453,154
4898.8602812,10753.02021613,2166.96507567,155
4898.86907464,10791.13092536,2182.2950652,156
4898.89955988,10678.89955988,2140,157
4899.02439309,10678.7307794,2140,158
4899.0399959,10710,2148.46239321,159
4899.66954068,10758.18365856,2170,160
4899.68085581,10659.68085581,2134.98194426,161
4899.73389861,10660,2135.08249122,162
4899.79413825,10713.24993818,2150,163
4899.94570367,10759.94570367,2171.03567991,164
4899.96033923,10760.03966077,2171.09104255,165
4900,10457.52281046,2120,166
4900,10600.30796643,2120,167
4900,10661.7352037,2135.66550964,168
4900,10677.41171206,2140,169
4900,10714.13708892,2150.41972768,170
4900,10737.56739604,2160,171
4900,10760.25869842,2171.21167124,172
4900,10781.05989507,2180,173
4900,10794.23563403,2183.38209749,174
4900.16368206,10662.8384213,2136.04515122,175
4900.24460169,10600.24460169,2120,176
4900.38749469,10220.28880799,2120,177
4900.41187672,10780.41187672,2180,178
4900.42524734,10715.91985677,2151.24559295,179
4900.78526469,10780,2180,180
4900.81324852,10736.85725873,2160,181
4901.00204914,10218.76903161,2120,182
4901.32448594,10670.66224297,2138.73750132,183
4901.39849242,10720,2153.13571489,184
4901.43926724,10671.43926724,2139.00571427,185
4901.48064737,10768.51935263,2175.78396772,186
4901.51207587,10798.48792413,2184.92568399,187
4901.79426947,10770,2176.53009465,188
4901.85482567,10458.14517433,2120,189
4901.95720664,10674.57688324,2140,190
4901.97032359,10216.37451537,2120,191
4902.04228091,10771.24044457,2177.17760448,192
4902.08587763,10800,2185.42092134,193
4902.29381005,10772.29381005,2177.74271607,194
4902.84181397,10801.97677312,2186.05975536,195
4902.93852133,10727.06147867,2156.62668507,196
4903.01785297,10707.0869009,2140,197
4903.14837355,10775.52947126,2179.35690255,198
4903.37744316,10803.37744316,2186.51241008,199
4903.42460912,10776.57539088,2179.87868441,200
4903.50046226,10217.00092453,2120.99972483,201
4903.50517549,10776.84580466,2180,202
4903.61678255,10730,2158.0224612,203
4904.0397997,10734.0397997,2160,204
4904.28872895,10617.25772317,2120,205
4904.30334729,10805.69665271,2187.2039606,206
4904.36590675,10733.77307613,2160,207
4905.64165613,10769.18492386,2170,208
4906.06626561,10460,2120,209
4906.13120896,10810,2188.3240344,210
4907.03502856,10221.04730865,2120,211
4907.29049568,10812.70950432,2189.01676459,212
4908.47087268,10219.15985283,2124.08914176,213
4908.67715305,10461.32284695,2120,214
4908.728404,10601.92066389,2120,215
4909.36876373,10219.36876373,2124.60185486,216
4909.37881162,10817.29338638,2190,217
4909.54500906,10600,2119.56638921,218
4909.68401508,10599.68401508,2119.48730027,219
4910,10462.68114186,2120,220
4910,10599.03745449,2119.27297228,221
4910,10818.65690337,2190.29247222,222
4910.35448558,10617.06696673,2110,223
4910.41431456,10819.58568544,2190.50479137,224
4910.61584413,10820,2190.5746846,225
4910.65638663,10766.32112618,2160,226
4911.18397494,10821.18397494,2190.78596331,227
4911.80605272,10463.48863793,2120,228
4912.17023802,10702.98623361,2140,229
4912.90655109,10592.90655109,2117.38991963,230
4913.43206976,10220.29620928,2126.94850749,231
4913.43864312,10825.78067844,2191.53355463,232
4913.7041628,10826.2958372,2191.59827397,233
4914.23069009,10827.30792973,2191.71817313,234
4914.42602802,10590,2116.26172291,235
4914.84928274,10464.84928274,2120,236
4915.04501874,10464.95498126,2120,237
4915.05032598,10828.85873699,2191.88280751,238
4916.35744899,10586.440202,2114.76276694,239
4916.4202422,10616.8762103,2100,240
4916.45906267,10500,2120,241
4916.60373745,10496.60373745,2120,242
4916.75378692,10503.24621308,2120,243
4917.1564092,10832.8435908,2192.30584132,244
4917.36984688,10467.36984688,2120,245
4917.37665134,10492.62334866,2120,246
4917.45437455,10700.6187102,2130,247
4918.04779687,10490.9149713,2120,248
4918.36019859,10221.63980141,2129.47269619,249
4918.40724842,10490,2120,250
4918.88242957,10488.88242957,2120,251
4919.34214714,10761.36088737,2160,252
4919.43066882,10221.94591569,2130,253
4919.67574794,10580.32425206,2112.18746923,254
4919.85381707,10580,2112.04737079,255
4919.87521305,10470,2120,256
4919.90682896,10579.90682896,2112.00404469,257
4919.91442477,10470.08557523,2120,258
4920,10222.10872302,2130.28044731,259
4920,10470.6973222,2120,260
4920,10485.26339503,2120,261
4920,10509.84693438,2120,262
4920,10579.71690114,2111.94050305,263
4920,10838.09002347,2192.75774745,264
4920.04002403,10509.95997597,2120,265
4920.07157405,10510,2120,266
4920.41803922,10510.41803922,2120,267
4920.6726343,10839.3273657,2192.86137279,268
4921.40137275,10840.60233121,2192.91519844,269
4921.96287023,10480,2120,270
4922.03751582,10477.96248418,2120,271
4922.7369302,10839.55691734,2190,272
4922.73851109,10698.25118679,2120,273
4922.85399686,10573.88683682,2110,274
4923.01844607,10223.01844607,2131.69878632,275
4923.19343736,10573.19343736,2109.76920601,276
4923.88566901,10223.30352465,2132.07139682,277
4924.35687764,10758.49708969,2150,278
4924.42916232,10570,2109.25126751,279
4924.63165195,10515.36834805,2120,280
4925,10515.68577466,2120,281
4926.00108385,10223.99891615,2132.98030472,282
4926.03635344,10566.03635344,2108.48624486,283
4926.75764964,10563.54237116,2108.4873197,284
4926.87972646,10563.12027354,2108.48750161,285
4926.92643178,10616.54581076,2100,286
4927.3182905,10835.97083599,2180,287
4927.33101507,10847.33101507,2193.93188867,288
4927.72943988,10560,2108.57655131,289
4928.22408402,10558.22408402,2108.60888919,290
4928.8927721,10518.90986092,2120,291
4928.92260702,10518.93457091,2120,292
4928.96889013,10520.53592619,2119.3904818,293
4929.00458521,10554.12814825,2109.28297934,294
4929.04767185,10523.26170555,2118.35297803,295
4929.09457191,10525.19479971,2117.61429379,296
4929.11955388,10552.8613702,2109.44154562,297
4929.2453884,10531.41104946,2115.23890729,298
4929.31728122,10550.68271878,2109.71425374,299
4929.35863513,10550,2109.83493425,300
4929.36062349,10533.54645884,2114.44339847,301
4929.37160815,10755.63329201,2140,302
4929.39191008,10549.39191008,2109.94850529,303
4929.39465497,10549.19145659,2110,304
4929.46375123,10538.14870179,2112.97714003,305
4929.49389451,10539.49389451,2112.54856635,306
4929.50707418,10540,2112.38418004,307
4929.51386025,10540.48613975,2112.2363181,308
4930,10225.49705397,2134.42830105,309
4931.89200346,10694.1525593,2120,310
4932.22149696,10531.95364209,2110,311
4932.9921884,10616.35505433,2090,312
4933.2343326,10226.7656674,2135.51568503,313
4933.73164583,10854.57721528,2195.00853658,314
4933.77856066,10524.19782763,2110,315
4934.24170906,10555.31114297,2100,316
4934.32546182,10855.22484606,2195.07817958,317
4935.25343246,10829.75956627,2180,318
4936.59300434,10479.59743877,2120,319
4937.17677931,10691.78621358,2110,320
4937.90227806,10532.98934018,2100,321
4938.05736866,10750.6730532,2140,322
4938.74223317,10860,2195.54475134,323
4939.05794503,10616.1642979,2080,324
4939.44227579,10525.31853222,2100,325
4939.72111711,10229.72111711,2137.09153893,326
4939.83479276,10826.17348492,2170,327
4940,10229.85540333,2137.1486576,328
4940.09647997,10229.90352003,2137.16597476,329
4940.26479364,10230,2137.17773385,330
4942.1266437,10481.38522848,2110,331
4942.46155517,10689.41986785,2100,332
4943.07209916,10747.80925552,2130,333
4944.01330977,10557.51841404,2100,334
4944.41615307,10822.58740357,2160,335
4946.58171062,10233.41828938,2137.91730412,336
4947.27615429,10869.09205143,2196.28132894,337
4947.66028305,10483.1730182,2100,338
4947.74167106,10534.78322034,2100,339
4948.08682966,10744.94545784,2120,340
4948.14418182,10870,2196.33556338,341
4949.25210968,10527.25964782,2100,342
4949.5641346,10615.83389835,2080,343
4949.65495095,10558.7927837,2090,344
4950,10235.55459629,2137.89580368,345
4951.61504754,10685.32124037,2100,346
4952.35129502,10816.37613385,2160,347
4952.73091992,10237.26908008,2137.86721006,348
4953.11280088,10875.20836076,2196.65979359,349
4953.42245216,10535.81891844,2090,350
4953.82666073,10875.95666518,2196.70637694,351
4954.91582481,10528.3803524,2090,352
4955.29659213,10560.06715335,2080,353
4955.62989123,10615.64314192,2070,354
4956.65638253,10240,2137.43392744,355
4956.77259017,10739.98521903,2120,356
4956.89982339,10682.95489465,2090,357
4956.93265533,10812.7900525,2150,358
4957.24481928,10486.26955815,2100,359
4957.89961006,10240.82646856,2137.35326788,360
4958.66483068,10241.33516932,2137.30362101,361
4959.10323327,10536.85461653,2080,362
4960,10242.28159403,2137.13041307,363
4960.57953994,10529.50105699,2080,364
4961.51401563,10809.20397115,2140,365
4961.69564785,10615.45238549,2060,366
4961.78732068,10737.12142135,2110,367
4962.18459924,10680.58854892,2080,368
4962.77845863,10488.05734786,2090,369
4963.72062868,10886.27937132,2197.29227478,370
4964.49081032,10245.50918968,2136.48261221,371
4965.06819284,10562.27442442,2080,372
4965.38114764,10246.14344291,2136.36248388,373
4966.22897681,10415.38616507,2120,374
4966.58706413,10889.20646794,2197.38399394,375
4966.80205118,10734.25762366,2100,376
4968.31209799,10489.84513758,2080,377
4968.37889781,10248.37889781,2135.81094714,378
4968.6864392,10891.3135608,2197.40609789,379
4968.94262626,10538.64849669,2080,380
4969.36714771,10891.98826718,2197.40282347,381
4969.44915759,10802.99270142,2140,382
4969.85590044,10260.03957395,2120,383
4970.38937383,10531.44217259,2080,384
4970.70983402,10563.54879408,2070,385
4971.12601934,10418.55324791,2110,386
4971.33809161,10676.48992144,2080,387
4972.20183743,10615.12198594,2060,388
4972.27274645,10888.85003371,2190,389
4972.39990481,10254.82337251,2130,390
4973.56589828,10895.71705086,2197.55138837,391
4973.61950516,10252.32271598,2134.79401831,392
4974.03051789,10799.40662008,2130,393
4974.31578168,10896.36843664,2197.55880768,394
4974.62340737,10539.68419479,2070,395
4975.48781169,10729.29738486,2100,396
4976.02306187,10421.72033076,2100,397
4976.05308896,10532.56287717,2070,398
4976.19773364,10884.61079515,2180,399
4976.3514752,10564.82316373,2060,400
4976.62286746,10674.12357571,2070,401
4977.89663422,10492.94167753,2080,402
4978.26759406,10614.93122951,2050,403
4978.6118782,10795.82053873,2120,404
4979.36317566,10900.63682434,2197.45646035,405
4980,10255.64164285,2133.20872512,406
4980.30418848,10540.71989288,2060,407
4980.50254219,10726.43358718,2090,408
4981.7168041,10533.68358176,2060,409
4981.73484537,10902.61869413,2197.377184,410
4981.90764331,10671.75722999,2060,411
4982.99600501,10877.26822491,2180,412
4983.43027357,10494.72946724,2070,413
4984.07513937,10904.57896712,2197.30502292,414
4984.33335068,10614.74047308,2040,415
4984.50498101,10427.20587441,2100,416
4985.5172727,10723.56978949,2080,417
4986.12307592,10567.03043481,2060,418
4986.54702015,10789.609269,2120,419
4986.92099221,10873.02898635,2170,420
4988.96391293,10496.51725696,2060,421
4989.40202353,10430.37295725,2090,422
4990.14358147,10542.51377304,2060,423
4990.84597941,10868.78974778,2160,424
4991.06113568,10667.65860251,2060,425
4991.12838046,10786.02318766,2110,426
4991.52663798,10535.62469736,2060,427
4991.7647171,10568.30480446,2050,428
4991.92220563,10911.15181315,2197.06306495,429
4992.02134651,10262.03124905,2130,430
4992.04248418,10262.04248418,2129.99435796,431
4994.2030332,10718.60955069,2080,432
4994.29906606,10433.54004009,2080,433
4994.83954026,10614.41007353,2040,434
4995.70974077,10782.43710631,2100,435
4995.82436258,10543.54947114,2050,436
4996.34591154,10665.29225678,2050,437
4997.19035311,10536.74540194,2050,438
4997.40635828,10569.57917411,2040,439
4997.64425078,10861.44717755,2160,440
4998.54844916,10499.61379691,2060,441
4999.21776371,10715.74575301,2070,442
5000.90529688,10614.2193171,2030,443
5001.50514368,10544.58516923,2040,444
5001.56923798,10857.20793898,2150,445
5001.63068739,10662.92591105,2040,446
5002.08445634,10919.57771829,2196.63660731,447
5002.61190826,10267.83572478,2126.88806996,448
5002.7809852,10439.02558374,2080,449
5002.85406825,10537.86610653,2040,450
5003.64488272,10776.22583658,2100,451
5004.08208851,10501.40158662,2050,452
5004.23249421,10712.88195532,2060,453
5005.49422518,10852.96870042,2140,454
5006.97105351,10614.02856067,2020,455
5007.17795899,10571.78644519,2040,456
5007.67802772,10442.19266659,2070,457
5008.22624303,10772.63975523,2090,458
5008.74059934,10271.25940066,2124.98208599,459
5009.0781635,10925.39081751,2196.3619554,460
5009.61572787,10503.18937634,2040,461
5009.79006542,10365.29091317,2120,462
5010.78417976,10658.82728357,2040,463
5011.34453668,10546.37904939,2040,464
5012.29249655,10845.62613018,2140,465
5012.57507025,10445.35974943,2060,466
5012.60005865,10928.26662757,2196.15598198,467
5012.66390213,10539.80722213,2040,468
5012.80760333,10769.05367389,2080,469
5012.81960017,10573.06081484,2030,470
5012.91825472,10707.92171652,2060,471
5013.31226818,10370.03906175,2110,472
5015.12916522,10274.61250434,2123.34604773,473
5015.29523616,10274.70476384,2123.29523452,474
5015.36267888,10274.74094366,2123.27669211,475
5016.06895561,10656.46093785,2030,476
5016.21748375,10841.38689162,2130,477
5016.24758653,10275.3143101,2122.87300315,478
5016.83447094,10374.78721032,2100,479
5017.02531778,10547.41474749,2030,480
5017.47724308,10613.69816113,2020,481
5017.74227245,10932.58075748,2196.0065054,482
5017.93298522,10705.05791884,2050,483
5018.32761727,10540.92792672,2030,484
5018.46124135,10574.33518449,2020,485
5019.2002641,10506.28591629,2040,486
5020.14247095,10837.14765305,2120,487
5020.74274529,10762.84240416,2080,488
5021.05698939,10450.84529308,2060,489
5021.35373146,10654.09459212,2020,490
5021.86277006,10936.04574331,2195.89727915,491
5022.70609889,10548.45044558,2020,492
5022.92870599,10279.5357066,2120,493
5022.93509981,10383.01123779,2100,494
5022.94771573,10702.19412115,2040,495
5022.9796535,10937.0203465,2195.91413477,496
5023.19961824,10278.82286969,2121.320746,497
5023.54299971,10613.5074047,2010,498
5023.9913324,10542.0486313,2020,499
5024.02065854,10937.93802437,2195.94203426,500
5024.59467211,10938.43539918,2195.94608376,501
5024.73390345,10508.073706,2030,502
5025.32410559,10759.25632281,2070,503
5025.95403191,10454.01237592,2050,504
5026.45730257,10387.75938636,2090,505
5026.54965731,10280.58494371,2120.60176664,506
5026.70588126,10935.72301092,2190,507
5026.94074232,10829.80508282,2120,508
5027.71557229,10281.19819879,2120.35154007,509
5028.23284206,10576.54245557,2020,510
5028.43557968,10281.56442032,2120.2171524,511
5029.55172291,10282.1376061,2120,512
5029.60875633,10613.31664826,2000,513
5029.9054659,10755.67024147,2060,514
5029.94840834,10282.52579583,2120,515
5029.97950533,10392.50753494,2080,516
5030.25646892,10931.16137274,2180,517
5030.26754281,10509.86149572,2020,518
5030.50722383,10649.99596464,2020,519
5030.85107444,10457.17945877,2040,520
5030.86572952,10825.56584425,2110,521
5031.63347624,10697.23388235,2040,522
5032.54549188,10550.24432574,2020,523
5033.74656044,10286.25343956,2120,524
5033.80116629,10543.9897469,2020,525
5033.87448324,10577.81682522,2010,526
5033.96210041,10945.34596653,2196.42383391,527
5034.35714095,10945.64285905,2196.45172544,528
5034.79071671,10821.32660569,2100,529
5035.79199968,10647.62961891,2010,530
5035.88934532,10922.81526795,2180,531
5036.08013419,10400.7315624,2080,532
5036.64820674,10694.37008467,2030,533
5037.80680986,10749.40264175,2060,534
5038.21173475,10290,2120,535
5038.22627299,10551.28002384,2010,536
5039.14149084,10917.99663794,2170,537
5039.33299358,10462.66500242,2040,538
5039.46488142,10545.11045149,2010,539
5039.51612442,10579.09119487,2000,540
5039.60233695,10405.47971098,2070,541
5039.85207904,10512.95803567,2020,542
5039.96782415,10950,2197.04696921,543
5039.98592814,10950.01407186,2197.04890784,544
5040,10291.61162113,2120,545
5040,10950.02561697,2197.0512758,546
5040.11494591,10612.98624872,2000,547
5040.12250083,10950.12250083,2197.06675635,548
5041.07677554,10645.26327319,2000,549
5041.58898808,10813.98403546,2100,550
5041.66293725,10691.50628698,2020,551
5042.36865686,10745.78403823,2050,552
5042.39363636,10913.17800793,2160,553
5042.76246033,11067.58748678,2220,554
5042.97561716,11072.91164429,2220,555
5043.12453971,10410.22785955,2060,556
5043.40259124,11062.19913625,2220,557
5043.90705409,10552.31572193,2000,558
5044.13943958,11057.06971979,2220,559
5044.23003611,10465.83208526,2030,560
5044.83226017,11054.83226017,2220,561
5045.02515569,10954.03487209,2197.73585182,562
5045.12859655,10546.23115607,2000,563
5045.38571839,10514.74582539,2010,564
5045.39972875,10954.33378542,2197.7869721,565
5045.51397528,10809.74479689,2090,566
5045.54977801,10954.45022199,2197.80276541,567
5046.18070253,10612.79549229,1990,568
5046.23312225,10955,2197.90235169,569
5046.796464,11050,2220,570
5046.93050387,10742.16543472,2040,571
5047.04835497,10297.04835497,2120,572
5048.02651276,10904.83190314,2160,573
5048.05804464,11048.05804464,2220,574
5049.12707863,10468.9991681,2020,575
5049.22516857,10418.45188702,2060,576
5049.28772513,10581.29846595,2000,577
5049.43896248,10805.50555832,2080,578
5049.85266657,10299.26333286,2120,579
5050,11045.73058078,2220,580
5050,11074.9007703,2222.36892411,581
5050.2026959,10299.5270429,2120,582
5050.2302679,10641.16464571,2000,583
5050.34869775,10686.54604818,2020,584
5050.63041123,10299.78986292,2120,585
5050.91935775,10516.5336151,2000,586
5051.01631075,10958.98368925,2198.79142126,587
5051.27865828,10900.01327313,2150,588
5052.2168152,10960,2199.03791159,589
5052.24645916,10612.60473586,1980,590
5052.43894136,11042.43894136,2220,591
5052.74737133,10423.20003559,2050,592
5052.93779471,10612.58123609,1980,593
5053.74644709,10554.1096021,2000,594
5054.5308038,10895.19464311,2140,595
5054.68203226,11040,2220,596
5054.83184783,10735.897835,2040,597
5054.92936631,10582.5728356,1990,598
5054.93843044,10548.17227167,2000,599
5055.36342826,10683.6822505,2010,600
5055.51504376,10638.79829998,1990,601
5056.23723385,10798.16298809,2080,602
5056.26957409,10427.94818417,2040,603
5056.4202401,10963.5797599,2199.93112117,604
5056.65006947,10963.78962484,2200,605
5057.01152609,10625.87885087,1980,606
5057.04910523,10625.86654772,1980,607
5057.1670568,11077.1670568,2225.19447339,608
5057.60899777,10474.48471176,2020,609
5058.31607382,10968.31607382,2200,610
5058.73499156,10970,2200,611
5058.80291661,10977.5169889,2200,612
5058.83059124,10975.85792332,2200,613
5058.91012636,10971.08987364,2200,614
5059.39369483,10732.27923149,2030,615
5059.42722819,10555.14530019,1990,616
5060,10978.74195626,2200.54572386,617
5060,11035.62572335,2220,618
5060,11078.01832955,2226.23450526,619
5060.16222105,10793.92374953,2070,620
5060.1636802,10886.84853833,2140,621
5060.37815876,10680.81845281,2000,622
5060.50389398,10519.63015505,2000,623
5060.54543862,10636.54585755,1980.4813468,624
5060.57100749,10583.84720526,1980,625
5060.60214557,10549.29297626,1990,626
5060.64806973,10979.35193027,2200.76575069,627
5061.27048527,10980,2201.06531312,628
5062.13130994,10307.86869006,2120,629
5062.37020296,10436.17221163,2040,630
5062.5060403,10477.6517946,2010,631
5062.56671027,10584.29800724,1980,632
5062.93490975,11032.93490975,2220,633
5063.41582572,10882.02990831,2130,634
5063.62957255,10584.59047521,1978.09403718,635
5063.73938382,10982.62617201,2202.33227421,636
5063.95554184,10728.66062797,2020,637
5064.08720825,10789.68451096,2060,638
5064.51286838,10981.52395042,2200,639
5064.64012369,11079.62143769,2228.29824966,640
5065.1080093,10556.18099828,1980,641
5065.42953808,10340.3490806,2120,642
5065.50051232,10984.49948768,2203.23602997,643
5065.89240572,10440.92036021,2030,644
5066.03753333,10521.41794477,1990,645
5066.2658607,10550.41368084,1980,646
5066.31792473,11030,2220,647
5066.66797123,10877.2112783,2120,648
5067.39187788,10311.01353687,2120,649
5067.40308282,10480.81887744,2000,650
5067.43059966,10345.77912005,2110,651
5067.78032969,11028.88833162,2220,652
5068.40036346,10556.78124759,1980,653
5068.40981739,11028.40981739,2220,654
5068.44515165,10311.55484835,2120,655
5068.46633983,11080.94335035,2230,656
5069.06391927,10675.85821401,2000,657
5069.41460848,10445.66850878,2020,658
5069.43166125,10351.2091595,2100,659
5069.81382223,10551.11573182,1980,660
5070,10989.74148399,2206.19136855,661
5070,11027.20488792,2220,662
5070.12373684,10989.87626316,2206.25934667,663
5070.22743244,10990,2206.33160882,664
5070.48120596,10557.26122967,1976.30182327,665
5071.38810404,10991.38810404,2207.1448523,666
5071.57117269,10523.20573448,1980,667
5071.8568858,10722.39302826,2020,668
5072.09413247,10551.67791435,1975.93214604,669
5072.25085623,11082.25085623,2231.68320394,670
5072.30084764,10868.86517351,2120,671
5072.31859276,10992.5113662,2207.81162328,672
5072.89759858,10360.61425558,2100,673
5073.50567806,10314.15720324,2120,674
5073.90836207,11023.90836207,2220,675
5074.07864977,10672.99441633,1990,676
5074.38012903,10995,2209.28888199,677
5074.89866016,10366.04429503,2090,678
5075.23243039,10996.09967327,2210,679
5075.51523734,10453.89253625,2020,680
5075.55299315,10864.0465435,2110,681
5075.88500196,10486.30442109,2000,682
5076.2447468,10524.71565719,1980,683
5076.41873281,10718.77442474,2010,684
5076.59179071,11022.04751165,2220,685
5076.89972174,10371.47433448,2080,686
5077.502708,10315.75239494,2120,687
5077.90957111,10670.80666493,1982.36066358,688
5078.00734644,10788.38498025,2060,689
5078.80513867,10859.22791349,2100,690
5079.0374401,10458.64068482,2010,691
5079.38765941,10525.89456178,1974.22771041,692
5080.0088098,11084.85374463,2235.00010015,693
5080.0483604,11081.95931706,2230,694
5080.12746002,11076.17057787,2220,695
5080.36565908,10380.87943056,2080,696
5080.78204449,10489.47150394,1990,697
5080.98057981,10715.15582123,2000,698
5081.62718578,10783.85291476,2050,699
5081.66267558,11004.39623257,2215.36507787,700
5082.36672066,10386.30947,2070,701
5082.55964286,10463.3888334,2000,702
5083.3626239,10318.09105373,2120,703
5084.35320983,11085.64679017,2236.82368434,704
5084.36778224,10391.73950945,2060,705
5084.43801507,10850.8818087,2100,706
5084.67871793,11014.67871793,2220,707
5085.24702512,10779.32084927,2040,708
5085.26843832,11085.80531497,2237.19308268,709
5085.5600036,10616.53227355,1980,710
5085.66610246,10616.8251703,1980,711
5085.67908702,10492.63858678,1980,712
5085.90632199,11085.90632199,2237.43415179,713
5086.01315756,11010.00939826,2218.99490439,714
5087.26077911,11011.59383786,2220,715
