XP,YP,ZP,PID
4710.24169922,10220,2022.88583374,57
4710.24169922,10230,2025.38293457,58
4710.24169922,10240,2029.09906006,59
4710.24169922,10250,2033.55004883,60
4710.24169922,10260,2037.93511963,61
4710.24169922,10280,2045.7354126,62
4710.24169922,10290,2050.30801392,63
4710.24169922,10300,2055.21218872,64
4710.24169922,10310,2059.54827881,65
4710.24169922,10320,2063.2593689,66
4710.24169922,10330,2066.91400146,67
4710.24169922,10340,2070.45724487,68
4710.24169922,10350,2073.23114014,69
4710.24169922,10360,2074.87664795,70
4710.24169922,10370,2075.55581665,71
4710.24169922,10380,2075.4984436,72
4710.24169922,10390,2074.55575562,73
4710.24169922,10400,2072.36413574,74
4710.24169922,10410,2069.06671143,75
4710.24169922,10420,2065.4682312,76
4710.24169922,10430,2062.26739502,77
4710.24169922,10440,2059.83163452,78
4710.24169922,10450,2058.70050049,79
4710.24169922,10460,2059.31207275,80
4710.24169922,10470,2061.52062988,81
4710.24169922,10480,2065.09851074,82
4710.24169922,10490,2070.06661987,83
4710.24169922,10500,2076.12283325,84
4710.24169922,10510,2082.43188477,85
4710.24169922,10520,2088.27920532,86
4710.24169922,10530,2093.56774902,87
4710.24169922,10540,2098.48565674,88
4710.24169922,10550,2103.02438354,89
4710.24169922,10560,2106.98571777,90
4710.24169922,10570,2110.31671143,91
4710.24169922,10580,2113.17346191,92
4710.24169922,10590,2115.71908569,93
4710.24169922,10600,2118.17910767,94
4710.24169922,10610,2120.88311768,95
4710.24169922,10620,2123.98019409,96
4710.24169922,10630,2127.27975464,97
4710.24169922,10640,2130.58526611,98
4710.24169922,10650,2133.85476685,99
4710.24169922,10660,2136.83938599,100
4710.24169922,10670,2139.04077148,101
4710.24169922,10680,2140.17800903,102
4710.24169922,10690,2140.42230225,103
4710.24169922,10700,2140.19052124,104
4710.24169922,10710,2139.87481689,105
4710.24169922,10720,2139.72711182,106
4710.24169922,10730,2139.96087646,107
4710.24169922,10740,2140.83184814,108
4710.24169922,10750,2142.29394531,109
4710.24169922,10760,2143.80059814,110
4710.24169922,10770,2144.87054443,111
4710.24169922,10780,2145.51431274,112
4710.24169922,10790,2145.92996216,113
4710.24169922,10800,2146.30715942,114
4710.24169922,10810,2146.91430664,115
4710.24169922,10820,2147.90643311,116
4710.24169922,10830,2149.22875977,117
4710.24169922,10840,2150.92843628,118
4710.24169922,10850,2153.11853027,119
4710.24169922,10860,2155.5753479,120
4710.24169922,10870,2157.99493408,121
4710.24169922,10880,2160.54818726,122
4710.24169922,10890,2163.54501343,123
4710.24169922,10900,2166.83831787,124
4710.24169922,10910,2170.20272827,125
4710.24169922,10920,2173.87307739,126
4710.24169922,10930,2178.09701538,127
4710.24169922,10940,2182.60736084,128
4710.24169922,10950,2186.95550537,129
4710.24169922,10960,2191.11322021,130
4710.24169922,10970,2195.34387207,131
4710.24169922,10980,2199.70223999,132
4710.24169922,10990,2204.13278198,133
4710.24169922,11000,2208.6423645,134
4710.24169922,11010,2213.08892822,135
4710.24169922,11020,2217.25640869,136
4710.24169922,11030,2221.27893066,137
4710.24169922,11040,2225.45480347,138
4710.24169922,11050,2229.74176025,139
4710.24169922,11060,2233.88864136,140
4710.24169922,11070,2237.79672241,141
4710.24169922,11080,2241.58181763,142
4710.24169922,11090,2245.2868042,143
4710.24169922,11100,2248.67364502,144
4710.24169922,11110,2251.65139771,145
4710.24169922,11120,2254.55636597,146
4710.24169922,11130,2257.40487671,147
4710.24169922,11140,2259.56384277,148
4710.24169922,11150,2260.64019775,149
4710.24169922,11159.9987793,2260.95346069,150
4710.24169922,11189.75830078,2261,151
4710.71777344,10185,2021.77575684,152
4710.71777344,10345,2072.21795654,153
4710.71777344,10385,2075.48181152,154
4710.71777344,10395,2073.94540405,155
4710.71777344,10445,2059.22570801,156
4710.71777344,10455,2058.88223267,157
4710.71777344,10485,2067.29928589,158
4713.15429688,10150,2027.43768311,159
4713.15429688,10170,2023.91595459,160
4713.15429688,10220,2023.45491028,161
4713.15429688,10230,2026.19119263,162
4713.15429688,10310,2060.33540344,163
4713.15429688,10350,2074.45497131,164
4713.15429688,10360,2076.27565002,165
4713.15429688,10370,2077.04476929,166
4713.15429688,10390,2076.03173828,167
4713.15429688,10400,2073.80921936,168
4713.15429688,10440,2061.18188477,169
4713.15429688,10450,2059.81881714,170
4713.15429688,10460,2059.99841309,171
4713.15429688,10470,2061.704422,172
4713.15429688,10480,2064.89862061,173
4713.15429688,10670,2138.25570679,174
4713.15429688,10990,2203.30949402,175
4713.15429688,11140,2259.36151123,176
4716.31347656,10165,2024.21502686,177
4716.31347656,10385,2078.32345581,178
4716.31347656,10395,2076.73608398,179
